age,years_with_bank,income,credit_score,has_loan,loan_amount,dti,missed_payments,prob_default,default,employment_status,housing
33,3,37868.14,550,1,10951.13,0.289,1,0.2828,1,employed,bostadsrätt
29,2,38198.12,554,0,0.0,0.0,0,0.0,0,employed,hyresrätt
80,21,24023.41,572,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
72,1,30511.81,519,0,0.0,0.0,0,0.0,0,retired,villa
65,14,27684.61,637,0,0.0,0.0,0,0.0,0,retired,villa
53,7,39271.84,558,0,0.0,0.0,0,0.0,0,employed,hyresrätt
48,14,64762.5,586,0,0.0,0.0,0,0.0,0,employed,villa
19,1,13240.86,510,0,0.0,0.0,0,0.0,0,student,bostadsrätt
31,12,50002.55,533,0,0.0,0.0,0,0.0,0,employed,hyresrätt
83,8,23092.58,544,0,0.0,0.0,0,0.0,0,retired,hyresrätt
42,13,27931.08,557,0,0.0,0.0,0,0.0,0,employed,inneboende
69,19,22282.32,552,0,0.0,0.0,0,0.0,0,retired,hyresrätt
69,17,24881.46,622,0,0.0,0.0,0,0.0,0,retired,hyresrätt
40,14,33073.97,556,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
32,14,37082.31,561,0,0.0,0.0,0,0.0,0,employed,villa
68,16,10424.29,577,1,4408.35,0.423,1,0.2865,0,retired,hyresrätt
24,0,52687.95,561,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
54,33,48196.44,606,0,0.0,0.0,0,0.0,0,employed,villa
82,38,25857.66,518,0,0.0,0.0,0,0.0,0,retired,villa
69,13,17749.78,497,1,3642.76,0.205,0,0.1805,1,retired,villa
73,20,29015.18,566,0,0.0,0.0,0,0.0,0,retired,hyresrätt
24,6,14439.13,532,0,0.0,0.0,0,0.0,0,employed,villa
32,7,23044.88,516,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
38,10,31088.26,562,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
39,20,29284.4,570,0,0.0,0.0,0,0.0,0,employed,hyresrätt
32,12,43472.33,540,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
88,20,32803.04,543,0,0.0,0.0,0,0.0,0,retired,hyresrätt
30,2,38458.73,567,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
69,17,32961.07,522,0,0.0,0.0,0,0.0,0,retired,hyresrätt
60,27,30605.23,543,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
62,11,38373.55,585,0,0.0,0.0,0,0.0,0,employed,hyresrätt
33,8,39388.15,561,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
40,15,53106.24,558,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
62,3,41270.64,525,0,0.0,0.0,0,0.0,0,employed,hyresrätt
39,12,41602.83,526,1,17845.4,0.429,3,0.6257,0,employed,villa
68,30,17032.9,552,1,1341.73,0.079,1,0.1167,0,retired,bostadsrätt
20,0,11700.93,616,0,0.0,0.0,0,0.0,0,student,inneboende
23,3,53151.43,593,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
71,29,24249.97,509,0,0.0,0.0,0,0.0,0,retired,villa
63,1,56115.91,600,0,0.0,0.0,0,0.0,0,employed,villa
21,2,15920.55,510,0,0.0,0.0,0,0.0,0,student,hyresrätt
83,10,13913.34,543,0,0.0,0.0,0,0.0,0,retired,inneboende
18,0,9415.14,510,0,0.0,0.0,0,0.0,0,student,hyresrätt
87,16,26398.4,638,0,0.0,0.0,0,0.0,0,retired,villa
71,26,20443.72,513,1,6648.8,0.325,0,0.1823,0,retired,bostadsrätt
90,0,32242.5,564,0,0.0,0.0,0,0.0,0,retired,hyresrätt
87,0,13809.83,510,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
40,10,32245.82,587,0,0.0,0.0,0,0.0,0,employed,hyresrätt
73,38,21590.57,578,0,0.0,0.0,0,0.0,0,retired,villa
33,0,31913.16,602,0,0.0,0.0,0,0.0,0,employed,villa
52,27,39057.48,602,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
35,1,61723.95,548,0,0.0,0.0,0,0.0,0,employed,hyresrätt
53,17,38852.63,684,0,0.0,0.0,0,0.0,0,employed,inneboende
81,17,21620.02,576,0,0.0,0.0,0,0.0,0,retired,villa
49,14,23603.54,531,1,7172.26,0.304,1,0.2564,0,employed,bostadsrätt
24,0,41525.41,567,0,0.0,0.0,0,0.0,0,employed,hyresrätt
41,18,30869.26,587,1,13903.6,0.45,1,0.2875,0,employed,bostadsrätt
75,11,26943.96,578,0,0.0,0.0,0,0.0,0,retired,hyresrätt
56,30,20565.96,580,0,0.0,0.0,0,0.0,0,employed,villa
58,26,48283.0,619,0,0.0,0.0,0,0.0,0,employed,hyresrätt
49,17,27278.02,593,1,4423.42,0.162,2,0.2588,0,employed,hyresrätt
39,6,40555.57,528,0,0.0,0.0,0,0.0,0,employed,hyresrätt
61,26,35940.36,655,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
64,40,60620.67,677,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
83,37,18515.81,595,0,0.0,0.0,0,0.0,0,retired,villa
63,37,63345.66,600,0,0.0,0.0,0,0.0,0,employed,villa
90,9,16984.16,547,0,0.0,0.0,0,0.0,0,retired,hyresrätt
78,23,16678.99,540,0,0.0,0.0,0,0.0,0,retired,hyresrätt
23,2,37494.42,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
46,28,44146.04,491,0,0.0,0.0,0,0.0,0,employed,villa
46,27,54623.72,647,0,0.0,0.0,0,0.0,0,employed,villa
18,0,11195.69,582,1,1998.75,0.179,2,0.4397,0,student,hyresrätt
31,12,46371.92,503,0,0.0,0.0,0,0.0,0,employed,hyresrätt
73,6,13581.92,576,0,0.0,0.0,0,0.0,0,retired,villa
43,8,38094.68,561,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
28,7,53651.94,565,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
38,15,56150.93,600,1,5099.96,0.091,1,0.14,0,employed,hyresrätt
38,7,32885.65,487,0,0.0,0.0,0,0.0,0,employed,hyresrätt
30,1,31074.89,551,0,0.0,0.0,0,0.0,0,employed,hyresrätt
25,1,29150.39,553,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
73,28,17277.38,560,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
78,18,27475.84,504,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
54,18,49811.24,595,1,10708.91,0.215,0,0.1054,0,employed,bostadsrätt
62,33,46548.28,625,1,15747.88,0.338,1,0.1682,0,employed,hyresrätt
85,0,29146.34,566,0,0.0,0.0,0,0.0,0,retired,hyresrätt
79,30,23884.77,554,0,0.0,0.0,0,0.0,0,retired,hyresrätt
20,0,14187.05,645,0,0.0,0.0,0,0.0,0,student,hyresrätt
87,38,21664.68,529,0,0.0,0.0,0,0.0,0,retired,inneboende
22,4,6516.27,565,0,0.0,0.0,0,0.0,0,student,hyresrätt
19,1,12328.5,546,0,0.0,0.0,0,0.0,0,student,hyresrätt
47,9,59102.56,659,1,1792.2,0.03,0,0.0688,0,employed,villa
72,9,13433.5,558,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
23,1,34861.46,579,0,0.0,0.0,0,0.0,0,employed,hyresrätt
39,21,28423.35,582,0,0.0,0.0,0,0.0,0,employed,hyresrätt
37,3,21171.2,502,0,0.0,0.0,0,0.0,0,employed,hyresrätt
47,13,68985.35,554,0,0.0,0.0,0,0.0,0,employed,hyresrätt
89,19,15732.4,539,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
42,16,24836.94,594,1,5800.99,0.234,2,0.2996,0,employed,bostadsrätt
33,13,43215.03,578,0,0.0,0.0,0,0.0,0,employed,hyresrätt
26,5,20345.28,537,0,0.0,0.0,0,0.0,0,employed,villa
32,11,28221.42,610,1,11052.03,0.392,0,0.1708,0,employed,hyresrätt
27,5,51939.63,491,1,14780.36,0.285,2,0.4424,0,employed,bostadsrätt
59,17,45570.53,521,0,0.0,0.0,0,0.0,0,employed,hyresrätt
48,4,35363.56,457,0,0.0,0.0,0,0.0,0,employed,hyresrätt
54,7,40219.68,611,1,12519.62,0.311,2,0.3749,0,employed,bostadsrätt
78,17,25362.2,553,0,0.0,0.0,0,0.0,0,retired,hyresrätt
60,1,39256.03,597,1,2908.29,0.074,0,0.1024,0,employed,hyresrätt
29,3,30858.26,548,1,8794.39,0.285,0,0.1769,0,employed,bostadsrätt
45,12,33037.13,601,1,10053.29,0.304,0,0.1415,0,employed,villa
40,10,32671.86,553,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
78,33,25306.39,582,0,0.0,0.0,0,0.0,0,retired,hyresrätt
40,22,52526.93,592,0,0.0,0.0,0,0.0,0,employed,hyresrätt
28,8,49241.41,584,1,13563.08,0.275,0,0.1475,0,employed,bostadsrätt
71,3,27493.51,617,0,0.0,0.0,0,0.0,0,retired,hyresrätt
49,13,25667.27,489,0,0.0,0.0,0,0.0,0,employed,hyresrätt
24,5,38112.68,557,1,12307.36,0.323,0,0.1823,0,employed,bostadsrätt
68,24,20346.89,565,0,0.0,0.0,0,0.0,0,retired,villa
33,7,27667.54,554,0,0.0,0.0,0,0.0,0,employed,villa
81,17,20255.73,536,0,0.0,0.0,0,0.0,0,retired,hyresrätt
78,16,23328.89,533,0,0.0,0.0,0,0.0,0,retired,villa
44,15,38696.29,627,1,9814.59,0.254,1,0.188,0,employed,hyresrätt
58,7,34501.48,555,1,7990.35,0.232,0,0.1451,0,employed,villa
59,21,53860.96,679,1,7757.83,0.144,1,0.1189,0,employed,bostadsrätt
65,8,34249.23,579,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
23,4,50149.66,557,0,0.0,0.0,0,0.0,0,employed,hyresrätt
41,20,47072.56,598,1,21002.33,0.446,2,0.4044,0,employed,bostadsrätt
30,6,50727.38,575,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
68,15,25627.12,609,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
23,5,55972.53,527,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
55,25,67897.65,523,0,0.0,0.0,0,0.0,0,employed,hyresrätt
71,17,29861.07,575,1,3463.92,0.116,0,0.1166,1,retired,bostadsrätt
87,1,29474.95,584,0,0.0,0.0,0,0.0,0,retired,hyresrätt
39,0,50167.74,578,0,0.0,0.0,0,0.0,0,employed,hyresrätt
18,0,13930.76,564,0,0.0,0.0,0,0.0,0,student,hyresrätt
70,9,5000.0,556,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
18,0,13212.17,477,0,0.0,0.0,0,0.0,0,student,hyresrätt
22,1,9704.36,546,0,0.0,0.0,0,0.0,0,student,hyresrätt
90,29,29203.7,619,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
80,20,26373.02,566,0,0.0,0.0,0,0.0,0,retired,inneboende
69,40,21545.71,515,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
78,22,33555.24,553,0,0.0,0.0,0,0.0,0,retired,villa
23,5,23075.94,570,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
24,3,49518.72,639,1,16028.82,0.324,1,0.2549,1,employed,hyresrätt
39,7,42472.71,486,0,0.0,0.0,0,0.0,0,employed,hyresrätt
19,1,9545.49,549,1,5459.83,0.572,1,0.5614,0,student,hyresrätt
82,18,13168.96,510,0,0.0,0.0,0,0.0,0,retired,villa
22,1,13797.27,558,0,0.0,0.0,0,0.0,0,student,hyresrätt
57,18,44107.19,596,0,0.0,0.0,0,0.0,0,employed,hyresrätt
80,27,19810.41,549,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
71,15,26788.54,582,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,12,66661.65,632,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
52,34,40765.69,572,1,18964.82,0.465,1,0.2402,0,employed,hyresrätt
58,16,33192.64,509,0,0.0,0.0,0,0.0,0,employed,villa
74,12,8126.05,597,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
49,12,36307.73,595,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,17,20737.86,575,0,0.0,0.0,0,0.0,0,employed,villa
76,7,16942.43,516,0,0.0,0.0,0,0.0,0,retired,villa
82,39,20609.28,605,0,0.0,0.0,0,0.0,0,retired,inneboende
53,14,18400.41,631,1,6926.0,0.376,1,0.2435,0,employed,bostadsrätt
20,2,12016.47,532,0,0.0,0.0,0,0.0,0,student,inneboende
54,29,39157.41,579,1,13214.11,0.337,4,0.5987,1,employed,hyresrätt
82,32,17241.4,516,0,0.0,0.0,0,0.0,0,retired,villa
90,37,32263.46,545,0,0.0,0.0,0,0.0,0,retired,villa
47,5,47006.01,524,1,13200.9,0.281,1,0.284,0,employed,hyresrätt
28,6,29281.48,558,0,0.0,0.0,0,0.0,0,employed,hyresrätt
59,4,50619.2,555,0,0.0,0.0,0,0.0,0,employed,villa
78,12,23840.83,567,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
86,1,24302.18,510,0,0.0,0.0,0,0.0,0,retired,inneboende
21,2,11272.62,530,0,0.0,0.0,0,0.0,0,student,inneboende
39,13,24823.69,516,0,0.0,0.0,0,0.0,0,employed,villa
52,25,52653.23,591,1,8677.12,0.165,2,0.2315,1,employed,hyresrätt
25,1,61369.97,510,1,16074.35,0.262,3,0.5842,0,employed,bostadsrätt
82,13,15129.56,552,0,0.0,0.0,0,0.0,0,retired,villa
26,6,32867.71,545,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
66,33,27293.88,575,1,10541.75,0.386,1,0.207,0,retired,hyresrätt
85,36,20290.42,498,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
68,3,24113.07,573,0,0.0,0.0,0,0.0,0,retired,hyresrätt
73,16,24338.21,543,0,0.0,0.0,0,0.0,0,retired,hyresrätt
37,0,43353.57,569,0,0.0,0.0,0,0.0,0,employed,hyresrätt
78,33,27235.41,493,0,0.0,0.0,0,0.0,0,retired,hyresrätt
48,3,44450.83,514,1,15933.72,0.358,1,0.3413,1,employed,bostadsrätt
22,4,12303.94,523,0,0.0,0.0,0,0.0,0,student,hyresrätt
44,4,33991.7,611,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
43,0,33245.91,574,0,0.0,0.0,0,0.0,0,employed,villa
56,34,37762.36,582,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
37,8,61536.56,543,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
51,14,63458.8,541,0,0.0,0.0,0,0.0,0,employed,hyresrätt
49,20,50039.21,589,1,20931.82,0.418,2,0.3924,1,employed,bostadsrätt
41,6,41425.17,591,1,20006.32,0.483,2,0.5017,0,employed,bostadsrätt
68,28,16465.68,564,0,0.0,0.0,0,0.0,0,retired,villa
40,9,42640.1,634,1,11778.54,0.276,1,0.2138,1,employed,villa
73,11,10453.23,514,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
36,7,59566.26,585,1,19584.06,0.329,1,0.2691,0,employed,hyresrätt
81,0,20377.23,475,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
44,8,44613.81,575,0,0.0,0.0,0,0.0,0,employed,inneboende
20,1,6877.67,591,1,104.12,0.015,0,0.1291,0,student,inneboende
28,1,39885.82,517,0,0.0,0.0,0,0.0,0,employed,inneboende
76,4,22493.58,580,0,0.0,0.0,0,0.0,0,retired,hyresrätt
81,26,19764.08,615,0,0.0,0.0,0,0.0,0,retired,villa
33,6,39271.72,533,0,0.0,0.0,0,0.0,0,employed,hyresrätt
61,5,49134.6,587,1,31368.99,0.638,0,0.3188,1,employed,hyresrätt
59,30,32050.36,633,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
27,7,42946.46,574,1,10217.94,0.238,1,0.2304,0,employed,hyresrätt
50,1,52026.49,600,0,0.0,0.0,0,0.0,0,employed,hyresrätt
68,8,25282.69,480,0,0.0,0.0,0,0.0,0,retired,hyresrätt
88,15,29658.3,583,0,0.0,0.0,0,0.0,0,retired,hyresrätt
79,29,22451.63,582,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,0,52187.87,515,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
35,14,26897.86,517,1,10698.73,0.398,0,0.2003,0,employed,hyresrätt
49,10,28668.22,579,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
28,1,47219.07,552,1,11229.68,0.238,2,0.3939,1,employed,bostadsrätt
59,35,34730.28,619,1,8138.63,0.234,0,0.0764,0,employed,hyresrätt
18,0,13859.56,550,0,0.0,0.0,0,0.0,0,student,inneboende
26,0,56209.82,573,0,0.0,0.0,0,0.0,0,employed,hyresrätt
21,0,7845.05,525,1,2074.62,0.264,0,0.255,0,student,inneboende
39,20,37606.84,580,1,4258.31,0.113,0,0.0828,0,employed,inneboende
73,21,29480.74,594,0,0.0,0.0,0,0.0,0,retired,villa
30,6,36427.8,580,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
90,28,26875.77,547,0,0.0,0.0,0,0.0,0,retired,villa
37,12,48571.35,622,0,0.0,0.0,0,0.0,0,employed,hyresrätt
21,2,11708.01,563,0,0.0,0.0,0,0.0,0,student,inneboende
42,0,51803.84,583,0,0.0,0.0,0,0.0,0,employed,hyresrätt
72,22,26073.48,564,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
25,2,65596.26,600,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
23,4,17144.21,469,1,0.0,0.0,1,0.1835,0,employed,villa
80,20,22421.46,566,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
61,5,61037.02,643,1,28928.71,0.474,1,0.3246,1,employed,hyresrätt
43,23,45688.5,585,1,17446.4,0.382,1,0.2348,0,employed,hyresrätt
73,11,14589.95,548,0,0.0,0.0,0,0.0,0,retired,villa
79,11,23379.86,527,0,0.0,0.0,0,0.0,0,retired,inneboende
44,25,46854.49,598,1,7619.56,0.163,0,0.0813,0,employed,hyresrätt
58,31,43597.21,572,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
18,0,9652.93,586,1,3550.22,0.368,0,0.2768,1,student,hyresrätt
40,19,49818.29,543,1,21102.53,0.424,2,0.4297,0,employed,hyresrätt
61,27,47928.14,562,0,0.0,0.0,0,0.0,0,employed,hyresrätt
32,13,57141.17,555,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
90,4,28394.06,624,0,0.0,0.0,0,0.0,0,retired,hyresrätt
88,24,25930.4,554,0,0.0,0.0,0,0.0,0,retired,villa
36,5,25269.41,527,0,0.0,0.0,0,0.0,0,employed,hyresrätt
46,11,61270.28,498,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
31,3,27782.2,514,1,5446.62,0.196,1,0.2536,0,employed,hyresrätt
54,7,44055.57,587,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
27,4,36919.19,579,1,13356.52,0.362,1,0.3021,0,employed,hyresrätt
46,26,34832.5,543,0,0.0,0.0,0,0.0,0,employed,hyresrätt
58,26,49171.6,557,1,22177.4,0.451,0,0.1696,0,employed,bostadsrätt
62,14,42933.52,643,1,3617.03,0.084,0,0.0742,0,employed,bostadsrätt
61,17,46158.9,681,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
34,9,30211.76,602,0,0.0,0.0,0,0.0,0,employed,hyresrätt
75,10,21343.85,611,0,0.0,0.0,0,0.0,0,retired,hyresrätt
68,21,10862.4,618,1,4127.84,0.38,1,0.2259,1,retired,hyresrätt
72,28,37824.21,662,1,13414.66,0.355,1,0.2227,0,retired,hyresrätt
52,8,38574.85,550,0,0.0,0.0,0,0.0,0,employed,hyresrätt
83,23,15998.75,517,0,0.0,0.0,0,0.0,0,retired,hyresrätt
46,20,36887.34,641,1,21470.92,0.582,0,0.2067,0,employed,bostadsrätt
76,21,34215.14,527,0,0.0,0.0,0,0.0,0,retired,hyresrätt
32,4,56741.1,533,1,21763.35,0.384,1,0.3405,0,employed,bostadsrätt
36,10,45391.11,528,0,0.0,0.0,0,0.0,0,employed,villa
56,30,38427.87,569,0,0.0,0.0,0,0.0,0,employed,villa
58,9,34753.42,480,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
72,23,17856.0,497,0,0.0,0.0,0,0.0,0,retired,hyresrätt
39,14,63256.58,560,1,15078.33,0.238,0,0.1291,0,employed,bostadsrätt
81,13,21206.76,503,0,0.0,0.0,0,0.0,0,retired,hyresrätt
42,9,19146.99,589,1,4896.3,0.256,2,0.3452,1,employed,bostadsrätt
56,34,43932.88,582,0,0.0,0.0,0,0.0,0,employed,villa
86,14,28436.94,580,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
57,23,41877.22,592,0,0.0,0.0,0,0.0,0,employed,villa
67,6,23527.9,540,0,0.0,0.0,0,0.0,0,retired,hyresrätt
84,37,36773.31,617,0,0.0,0.0,0,0.0,0,retired,hyresrätt
89,24,34186.38,586,0,0.0,0.0,0,0.0,0,retired,hyresrätt
54,28,58259.9,577,0,0.0,0.0,0,0.0,0,employed,hyresrätt
48,18,39140.03,501,0,0.0,0.0,0,0.0,0,employed,hyresrätt
32,5,19855.31,566,0,0.0,0.0,0,0.0,0,employed,villa
57,13,44609.61,519,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
85,28,27548.76,580,0,0.0,0.0,0,0.0,0,retired,villa
53,30,34613.25,575,0,0.0,0.0,0,0.0,0,employed,villa
43,3,27755.12,496,1,16750.47,0.604,1,0.5066,0,employed,bostadsrätt
25,6,27233.26,562,0,0.0,0.0,0,0.0,0,employed,villa
46,24,53039.61,590,0,0.0,0.0,0,0.0,0,employed,hyresrätt
35,1,42970.15,569,1,10603.85,0.247,1,0.2592,0,employed,villa
89,4,22087.8,552,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
56,27,42937.11,550,1,16656.24,0.388,0,0.1473,0,employed,bostadsrätt
28,9,43932.26,590,1,11608.79,0.264,2,0.3497,0,employed,bostadsrätt
22,1,12968.87,509,0,0.0,0.0,0,0.0,0,student,inneboende
80,26,24859.09,519,0,0.0,0.0,0,0.0,0,retired,villa
85,40,20932.74,594,0,0.0,0.0,0,0.0,0,retired,hyresrätt
73,13,16960.47,585,0,0.0,0.0,0,0.0,0,retired,hyresrätt
27,2,25334.9,572,0,0.0,0.0,0,0.0,0,employed,hyresrätt
25,7,37500.89,552,0,0.0,0.0,0,0.0,0,employed,villa
32,4,50071.42,491,0,0.0,0.0,0,0.0,0,employed,hyresrätt
72,19,27675.26,619,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
73,18,24580.33,478,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
79,21,28861.16,585,0,0.0,0.0,0,0.0,0,retired,villa
25,2,55300.55,656,1,25559.32,0.462,1,0.324,1,employed,villa
29,8,40703.64,569,1,19114.45,0.47,1,0.3515,0,employed,bostadsrätt
83,28,28816.34,578,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
85,8,22779.72,564,0,0.0,0.0,0,0.0,0,retired,villa
70,19,20784.9,562,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,0,46599.69,657,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
23,1,52068.36,535,0,0.0,0.0,0,0.0,0,employed,villa
22,4,11902.62,499,0,0.0,0.0,0,0.0,0,student,bostadsrätt
68,20,30307.87,549,0,0.0,0.0,0,0.0,0,retired,villa
79,25,19537.56,626,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
64,36,48203.41,563,1,14297.12,0.297,4,0.5483,1,employed,bostadsrätt
37,14,42504.98,586,1,10158.09,0.239,1,0.202,0,employed,villa
73,32,23904.39,607,1,5627.3,0.235,1,0.1826,0,retired,bostadsrätt
22,3,10994.79,568,0,0.0,0.0,0,0.0,0,student,inneboende
78,20,10148.59,587,0,0.0,0.0,0,0.0,0,retired,villa
83,25,25949.25,618,0,0.0,0.0,0,0.0,0,retired,hyresrätt
70,11,10456.38,553,0,0.0,0.0,0,0.0,0,retired,hyresrätt
82,36,20250.0,546,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
60,7,56193.06,581,1,2298.91,0.041,0,0.0881,0,employed,villa
52,30,40190.91,563,0,0.0,0.0,0,0.0,0,employed,villa
41,21,26807.76,661,0,0.0,0.0,0,0.0,0,employed,hyresrätt
85,5,26802.14,529,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
68,29,20502.89,579,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
31,13,46697.1,511,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
87,23,29649.95,569,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
22,1,9534.58,523,1,3004.19,0.315,0,0.2782,0,student,inneboende
60,36,50330.78,615,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
31,7,42333.26,592,1,13210.49,0.312,1,0.2571,0,employed,hyresrätt
66,4,14608.32,597,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
48,7,34994.3,612,0,0.0,0.0,0,0.0,0,employed,hyresrätt
49,21,45051.3,572,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
67,18,27247.16,521,0,0.0,0.0,0,0.0,0,retired,villa
73,8,27234.61,520,1,4836.33,0.178,0,0.1762,0,retired,bostadsrätt
45,22,57717.73,597,0,0.0,0.0,0,0.0,0,employed,villa
90,4,19125.93,550,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
54,8,44568.29,577,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
29,5,68861.31,563,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
18,0,12124.83,593,1,300.43,0.025,1,0.2192,0,student,hyresrätt
32,0,60143.31,515,0,0.0,0.0,0,0.0,0,employed,hyresrätt
68,15,30905.22,536,0,0.0,0.0,0,0.0,0,retired,hyresrätt
57,36,66306.19,558,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
42,23,39013.4,563,0,0.0,0.0,0,0.0,0,employed,hyresrätt
53,31,37270.11,624,1,12334.27,0.331,1,0.1715,0,employed,hyresrätt
79,13,21052.81,539,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
59,2,43915.49,566,0,0.0,0.0,0,0.0,0,employed,inneboende
22,4,15379.31,567,0,0.0,0.0,0,0.0,0,student,hyresrätt
21,1,8396.46,520,0,0.0,0.0,0,0.0,0,student,inneboende
53,26,26061.22,578,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
47,3,61572.4,587,0,0.0,0.0,0,0.0,0,employed,hyresrätt
80,27,17979.46,511,0,0.0,0.0,0,0.0,0,retired,hyresrätt
60,24,67358.46,576,0,0.0,0.0,0,0.0,0,employed,hyresrätt
73,37,31979.26,588,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
60,4,58590.15,627,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
43,10,18367.45,598,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
65,40,27889.93,656,0,0.0,0.0,0,0.0,0,retired,hyresrätt
63,15,32420.52,580,1,11343.73,0.35,0,0.1555,0,employed,hyresrätt
70,26,30254.07,549,1,10867.16,0.359,0,0.1813,0,retired,hyresrätt
31,2,33802.04,552,0,0.0,0.0,0,0.0,0,employed,villa
64,29,29023.41,562,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,5,24883.74,533,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
75,23,24623.41,575,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
76,36,29746.84,589,0,0.0,0.0,0,0.0,0,retired,hyresrätt
63,27,53964.33,538,1,8176.09,0.152,0,0.088,0,employed,hyresrätt
87,19,19627.5,597,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
57,7,53998.48,500,0,0.0,0.0,0,0.0,0,employed,villa
19,0,5000.0,521,1,1797.58,0.36,1,0.4467,1,student,inneboende
62,34,34804.37,620,1,9508.99,0.273,0,0.0852,0,employed,hyresrätt
